user_id,campaign_id,channel,device,country,segment,prior_visits_30d,prior_spend_180d,treatment_exposed,impressions,clicks,spend_usd,conversion,revenue_usd,roi,roi_calculated
435441,CMP006,Display,Mobile,FR,Tech,1,53.01,0,13,0,0.08,0,0.0,-1.0,-1.0
983084,CMP004,Search,Mobile,US,Fashion,1,174.28,1,86,3,1.15,1,166.61,143.878,143.87826086956522
985736,CMP007,Social,Mobile,DE,Tech,4,52.03,1,98,5,1.85,0,0.0,-1.0,-1.0
345014,CMP009,Search,Mobile,IN,Outdoor,3,39.49,0,8,0,0.03,0,0.0,-1.0,-1.0
256498,CMP010,Social,Desktop,FR,Outdoor,0,154.03,0,12,0,0.09,0,0.0,-1.0,-1.0
117772,CMP010,Search,Mobile,IN,Food,0,76.81,1,78,2,0.77,0,0.0,-1.0,-1.0
990186,CMP007,Social,Tablet,UK,Food,0,126.69,1,90,1,0.67,0,0.0,-1.0,-1.0
890144,CMP001,Social,Mobile,DE,Health,1,60.8,1,91,5,1.95,0,0.0,-1.0,-1.0
494583,CMP010,Email,Tablet,US,Outdoor,1,40.6,1,107,2,1.04,0,0.0,-1.0,-1.0
338389,CMP009,Social,Mobile,IN,Tech,3,70.38,0,15,0,0.11,0,0.0,-1.0,-1.0
739430,CMP004,Social,Mobile,AE,Health,3,185.84,1,103,4,1.4,0,0.0,-1.0,-1.0
716024,CMP003,Social,Mobile,FR,Outdoor,2,69.42,0,5,0,0.02,0,0.0,-1.0,-1.0
151924,CMP004,Email,Mobile,AE,Tech,4,197.07,1,83,2,0.81,0,0.0,-1.0,-1.0
628014,CMP004,Display,Desktop,IN,Outdoor,1,66.0,0,10,0,0.08,0,0.0,-1.0,-1.0
451296,CMP010,Search,Desktop,AE,Outdoor,2,135.59,0,8,1,0.28,0,0.0,-1.0,-1.0
127723,CMP002,Video,Mobile,FR,Tech,0,87.38,0,12,1,0.32,0,0.0,-1.0,-1.0
858470,CMP001,Social,Mobile,IN,Outdoor,1,66.79,0,12,1,0.31,0,0.0,-1.0,-1.0
986926,CMP010,Video,Mobile,US,Outdoor,1,44.22,0,14,0,0.1,0,0.0,-1.0,-1.0
764468,CMP001,Video,Tablet,US,Outdoor,2,63.63,0,16,1,0.32,0,0.0,-1.0,-1.0
308786,CMP008,Search,Desktop,DE,Food,2,104.06,0,18,0,0.06,1,213.16,3551.667,3551.6666666666665
659931,CMP002,Display,Mobile,US,Fashion,3,21.27,0,8,1,0.3,0,0.0,-1.0,-1.0
786684,CMP010,Search,Desktop,IN,Outdoor,2,41.13,1,79,1,0.72,0,0.0,-1.0,-1.0
990328,CMP005,Search,Desktop,IN,Tech,1,133.11,0,14,0,0.07,0,0.0,-1.0,-1.0
314432,CMP004,Search,Mobile,US,Outdoor,2,30.53,1,83,5,1.64,0,0.0,-1.0,-1.0
239999,CMP008,Display,Desktop,UK,Food,2,96.54,0,6,0,0.04,0,0.0,-1.0,-1.0
980112,CMP002,Search,Mobile,IN,Food,2,160.02,0,16,0,0.06,0,0.0,-1.0,-1.0
458690,CMP010,Search,Mobile,DE,Outdoor,2,229.4,1,89,3,1.09,0,0.0,-1.0,-1.0
179973,CMP009,Display,Mobile,UK,Health,1,16.2,0,11,0,0.04,0,0.0,-1.0,-1.0
949881,CMP007,Search,Mobile,US,Fashion,0,100.16,0,11,1,0.29,0,0.0,-1.0,-1.0
734122,CMP007,Search,Mobile,FR,Tech,0,292.0,1,88,5,1.88,1,86.72,45.128,45.12765957446809
860674,CMP001,Search,Mobile,IN,Tech,2,237.96,1,99,1,0.93,0,0.0,-1.0,-1.0
553449,CMP002,Social,Desktop,FR,Tech,3,23.99,0,8,0,0.03,0,0.0,-1.0,-1.0
387681,CMP004,Social,Mobile,AE,Tech,2,115.38,1,75,2,1.01,0,0.0,-1.0,-1.0
594509,CMP004,Search,Mobile,DE,Food,2,56.1,0,16,0,0.1,0,0.0,-1.0,-1.0
964008,CMP003,Email,Desktop,UK,Fashion,5,57.56,1,82,1,0.66,0,0.0,-1.0,-1.0
731810,CMP007,Display,Mobile,FR,Outdoor,2,61.92,0,12,1,0.29,0,0.0,-1.0,-1.0
646900,CMP008,Social,Mobile,DE,Outdoor,2,157.51,0,15,0,0.09,0,0.0,-1.0,-1.0
325049,CMP002,Search,Tablet,FR,Health,2,124.28,0,15,1,0.36,0,0.0,-1.0,-1.0
368615,CMP004,Social,Desktop,FR,Outdoor,3,124.0,1,97,4,1.5,0,0.0,-1.0,-1.0
266703,CMP003,Display,Mobile,DE,Fashion,2,119.53,0,8,0,0.04,0,0.0,-1.0,-1.0
864357,CMP002,Search,Mobile,IN,Outdoor,2,46.11,0,16,1,0.36,0,0.0,-1.0,-1.0
847419,CMP006,Search,Tablet,FR,Food,4,41.08,0,20,0,0.08,0,0.0,-1.0,-1.0
131348,CMP004,Video,Mobile,DE,Outdoor,2,33.87,0,14,0,0.06,0,0.0,-1.0,-1.0
295804,CMP006,Search,Mobile,FR,Tech,1,88.73,0,10,0,0.06,0,0.0,-1.0,-1.0
887609,CMP002,Social,Mobile,IN,Tech,3,15.78,0,19,1,0.37,0,0.0,-1.0,-1.0
235832,CMP004,Video,Mobile,DE,Tech,1,121.82,1,75,1,0.8,0,0.0,-1.0,-1.0
394923,CMP006,Display,Desktop,FR,Tech,2,258.47,1,85,1,0.65,0,0.0,-1.0,-1.0
383780,CMP005,Social,Desktop,US,Food,1,128.21,0,10,0,0.04,0,0.0,-1.0,-1.0
706177,CMP003,Display,Tablet,IN,Food,2,139.57,0,10,0,0.05,0,0.0,-1.0,-1.0
153551,CMP008,Search,Desktop,FR,Food,1,53.48,1,106,3,1.28,0,0.0,-1.0,-1.0
504772,CMP007,Display,Mobile,UK,Outdoor,3,67.85,1,70,2,1.03,0,0.0,-1.0,-1.0
766923,CMP003,Social,Mobile,DE,Tech,2,86.33,0,12,0,0.09,0,0.0,-1.0,-1.0
671107,CMP006,Video,Tablet,FR,Health,2,83.26,0,16,0,0.08,0,0.0,-1.0,-1.0
435914,CMP004,Email,Mobile,IN,Health,2,122.3,0,15,0,0.08,0,0.0,-1.0,-1.0
520182,CMP005,Email,Mobile,IN,Tech,1,241.3,0,13,0,0.07,0,0.0,-1.0,-1.0
312781,CMP005,Email,Desktop,UK,Fashion,3,84.74,0,7,0,0.05,0,0.0,-1.0,-1.0
553105,CMP007,Social,Mobile,UK,Outdoor,2,206.16,1,70,1,0.65,0,0.0,-1.0,-1.0
782347,CMP005,Social,Mobile,AE,Health,2,94.9,0,19,1,0.34,0,0.0,-1.0,-1.0
965146,CMP003,Social,Desktop,AE,Food,2,29.04,0,13,0,0.09,0,0.0,-1.0,-1.0
813708,CMP010,Display,Tablet,FR,Fashion,0,103.53,1,93,0,0.68,1,167.34,245.088,245.08823529411762
648884,CMP005,Video,Mobile,US,Food,2,109.24,0,15,1,0.35,0,0.0,-1.0,-1.0
950538,CMP007,Search,Desktop,IN,Fashion,3,30.1,0,12,0,0.05,0,0.0,-1.0,-1.0
159182,CMP005,Email,Mobile,US,Fashion,2,224.19,1,80,1,0.8,0,0.0,-1.0,-1.0
449307,CMP005,Video,Mobile,US,Outdoor,4,142.99,0,11,0,0.09,0,0.0,-1.0,-1.0
401454,CMP009,Email,Desktop,FR,Food,2,181.47,1,102,1,0.9,0,0.0,-1.0,-1.0
418232,CMP003,Video,Tablet,DE,Food,2,188.48,0,8,1,0.28,0,0.0,-1.0,-1.0
753091,CMP006,Search,Mobile,DE,Health,4,43.85,0,11,0,0.04,0,0.0,-1.0,-1.0
239978,CMP001,Search,Mobile,DE,Tech,1,188.94,1,90,3,1.2,0,0.0,-1.0,-1.0
923346,CMP010,Search,Mobile,UK,Tech,2,20.37,0,12,0,0.06,0,0.0,-1.0,-1.0
996782,CMP005,Search,Mobile,IN,Health,1,98.44,1,80,4,1.59,1,125.2,77.742,77.74213836477988
669667,CMP008,Display,Mobile,UK,Fashion,2,66.17,0,10,1,0.31,0,0.0,-1.0,-1.0
571828,CMP005,Video,Mobile,IN,Health,3,30.45,0,18,1,0.33,0,0.0,-1.0,-1.0
870188,CMP009,Video,Mobile,AE,Health,2,138.94,1,99,1,0.88,0,0.0,-1.0,-1.0
358517,CMP006,Display,Mobile,IN,Food,2,152.87,1,89,3,1.07,0,0.0,-1.0,-1.0
540097,CMP008,Search,Mobile,IN,Health,2,42.42,1,90,2,0.88,0,0.0,-1.0,-1.0
408557,CMP010,Search,Desktop,FR,Fashion,2,94.51,0,8,0,0.05,0,0.0,-1.0,-1.0
237084,CMP008,Search,Mobile,DE,Tech,2,134.56,1,98,3,1.2,0,0.0,-1.0,-1.0
805475,CMP003,Social,Mobile,UK,Outdoor,0,9.35,0,15,0,0.05,0,0.0,-1.0,-1.0
893583,CMP007,Social,Desktop,AE,Health,4,149.53,1,91,0,0.5,0,0.0,-1.0,-1.0
682004,CMP007,Search,Desktop,UK,Health,0,36.69,0,12,0,0.07,0,0.0,-1.0,-1.0
980179,CMP010,Social,Mobile,FR,Food,2,38.56,0,11,1,0.33,1,165.43,500.303,500.30303030303025
848013,CMP006,Search,Mobile,IN,Food,1,147.77,0,15,0,0.07,0,0.0,-1.0,-1.0
791738,CMP007,Display,Desktop,AE,Health,0,35.87,0,17,0,0.09,0,0.0,-1.0,-1.0
798012,CMP002,Social,Mobile,DE,Health,1,190.41,1,85,2,0.99,0,0.0,-1.0,-1.0
303502,CMP009,Social,Desktop,US,Fashion,3,77.84,0,3,0,0.01,1,154.64,15463.0,15463.0
244539,CMP010,Social,Mobile,US,Tech,1,60.75,1,81,3,1.08,0,0.0,-1.0,-1.0
524226,CMP010,Email,Mobile,FR,Tech,1,166.52,0,14,1,0.32,0,0.0,-1.0,-1.0
621863,CMP001,Search,Mobile,DE,Outdoor,4,96.08,0,14,1,0.31,0,0.0,-1.0,-1.0
221999,CMP001,Social,Desktop,US,Tech,1,105.42,0,12,0,0.06,0,0.0,-1.0,-1.0
214793,CMP003,Display,Desktop,US,Outdoor,3,31.59,1,94,2,1.08,0,0.0,-1.0,-1.0
557373,CMP003,Social,Mobile,AE,Food,3,327.0,1,106,2,1.1,0,0.0,-1.0,-1.0
470321,CMP001,Email,Mobile,AE,Outdoor,3,269.37,0,17,0,0.11,0,0.0,-1.0,-1.0
112289,CMP007,Social,Mobile,UK,Outdoor,3,99.39,0,10,1,0.31,0,0.0,-1.0,-1.0
800336,CMP004,Social,Mobile,DE,Tech,1,69.05,0,6,0,0.03,0,0.0,-1.0,-1.0
798956,CMP010,Search,Desktop,US,Health,1,128.11,1,85,6,1.82,0,0.0,-1.0,-1.0
855801,CMP002,Display,Mobile,AE,Food,0,21.95,1,97,1,0.85,0,0.0,-1.0,-1.0
357368,CMP010,Search,Desktop,AE,Fashion,1,118.17,0,13,0,0.05,0,0.0,-1.0,-1.0
186365,CMP005,Search,Mobile,AE,Outdoor,1,5.31,0,14,0,0.07,0,0.0,-1.0,-1.0
854950,CMP006,Social,Desktop,UK,Outdoor,1,73.87,1,90,1,0.87,0,0.0,-1.0,-1.0
275211,CMP009,Social,Desktop,DE,Outdoor,4,33.38,0,17,1,0.32,0,0.0,-1.0,-1.0
279785,CMP004,Search,Mobile,IN,Health,0,150.35,1,76,4,1.43,0,0.0,-1.0,-1.0
172588,CMP002,Display,Mobile,AE,Fashion,2,57.83,0,13,0,0.05,0,0.0,-1.0,-1.0
163646,CMP005,Display,Mobile,DE,Tech,6,28.82,1,85,5,1.68,0,0.0,-1.0,-1.0
365798,CMP003,Search,Mobile,FR,Food,3,193.05,0,16,1,0.37,0,0.0,-1.0,-1.0
582238,CMP002,Social,Mobile,UK,Health,0,645.26,0,10,1,0.33,0,0.0,-1.0,-1.0
905175,CMP001,Display,Mobile,IN,Fashion,2,87.31,1,87,2,1.16,1,129.36,110.517,110.51724137931036
934800,CMP010,Social,Tablet,AE,Food,2,126.63,0,13,0,0.08,0,0.0,-1.0,-1.0
845385,CMP002,Social,Mobile,AE,Tech,2,49.85,0,17,0,0.08,0,0.0,-1.0,-1.0
829532,CMP006,Social,Desktop,UK,Food,3,60.27,0,10,0,0.05,0,0.0,-1.0,-1.0
219735,CMP008,Display,Desktop,UK,Outdoor,0,243.14,1,79,0,0.33,0,0.0,-1.0,-1.0
255683,CMP003,Email,Desktop,US,Outdoor,5,143.12,1,76,3,1.03,0,0.0,-1.0,-1.0
732259,CMP009,Display,Mobile,AE,Health,5,145.18,0,15,0,0.06,0,0.0,-1.0,-1.0
636437,CMP009,Search,Mobile,DE,Food,0,54.29,0,12,0,0.06,0,0.0,-1.0,-1.0
462246,CMP002,Social,Mobile,UK,Outdoor,2,41.57,0,17,1,0.31,0,0.0,-1.0,-1.0
421333,CMP008,Video,Mobile,UK,Health,1,275.84,1,84,0,0.63,0,0.0,-1.0,-1.0
863264,CMP010,Search,Mobile,FR,Health,5,87.55,1,76,5,1.69,0,0.0,-1.0,-1.0
957463,CMP005,Email,Desktop,FR,Health,5,137.48,0,13,0,0.05,0,0.0,-1.0,-1.0
666956,CMP004,Email,Mobile,FR,Tech,3,44.93,1,85,3,1.18,0,0.0,-1.0,-1.0
506889,CMP010,Search,Mobile,UK,Outdoor,4,14.92,1,110,5,1.79,0,0.0,-1.0,-1.0
712492,CMP005,Email,Tablet,IN,Outdoor,1,73.67,0,10,0,0.07,0,0.0,-1.0,-1.0
311830,CMP004,Social,Mobile,DE,Fashion,0,279.91,0,19,0,0.07,1,148.58,2121.571,2121.5714285714284
296501,CMP008,Video,Mobile,UK,Tech,3,128.25,1,107,2,1.05,0,0.0,-1.0,-1.0
516885,CMP004,Social,Desktop,US,Outdoor,4,127.22,0,14,0,0.09,0,0.0,-1.0,-1.0
265140,CMP010,Social,Mobile,AE,Outdoor,1,69.45,0,9,1,0.29,0,0.0,-1.0,-1.0
844149,CMP006,Display,Mobile,IN,Fashion,2,89.1,0,9,0,0.04,0,0.0,-1.0,-1.0
240507,CMP002,Display,Mobile,IN,Food,3,101.68,1,90,4,1.43,0,0.0,-1.0,-1.0
325160,CMP005,Search,Desktop,DE,Food,0,114.47,1,93,4,1.62,0,0.0,-1.0,-1.0
283321,CMP006,Social,Mobile,IN,Tech,1,30.05,0,10,0,0.04,0,0.0,-1.0,-1.0
661672,CMP005,Search,Mobile,DE,Health,1,215.32,1,105,8,2.75,0,0.0,-1.0,-1.0
621998,CMP002,Social,Mobile,IN,Fashion,1,145.67,1,98,3,1.1,0,0.0,-1.0,-1.0
706217,CMP007,Social,Mobile,AE,Fashion,3,105.54,0,19,1,0.34,1,147.9,434.0,434.0
700441,CMP004,Social,Mobile,DE,Outdoor,4,170.69,0,12,1,0.31,0,0.0,-1.0,-1.0
859416,CMP008,Social,Mobile,FR,Outdoor,2,197.4,0,15,0,0.08,0,0.0,-1.0,-1.0
175388,CMP007,Search,Mobile,FR,Fashion,1,170.72,1,77,8,2.31,1,133.75,56.9,56.9004329004329
655689,CMP007,Search,Mobile,IN,Health,4,177.38,0,15,0,0.09,1,176.83,1963.778,1963.777777777778
618727,CMP009,Search,Mobile,IN,Food,5,60.38,1,96,4,1.51,0,0.0,-1.0,-1.0
827191,CMP001,Social,Mobile,DE,Tech,2,91.8,0,18,2,0.6,0,0.0,-1.0,-1.0
743791,CMP010,Email,Mobile,DE,Food,1,190.79,0,13,1,0.33,0,0.0,-1.0,-1.0
332601,CMP006,Search,Mobile,AE,Tech,2,78.29,0,11,0,0.04,1,199.01,4974.25,4974.25
227834,CMP006,Email,Mobile,UK,Health,1,163.28,0,9,0,0.07,0,0.0,-1.0,-1.0
134084,CMP006,Display,Desktop,FR,Fashion,1,56.31,0,16,0,0.11,0,0.0,-1.0,-1.0
351459,CMP006,Display,Desktop,UK,Health,0,50.13,0,12,0,0.08,1,130.1,1625.25,1625.2499999999998
734929,CMP010,Display,Mobile,UK,Fashion,2,115.78,1,93,3,1.28,0,0.0,-1.0,-1.0
205111,CMP007,Video,Mobile,US,Outdoor,2,240.73,1,78,3,1.29,0,0.0,-1.0,-1.0
549042,CMP010,Search,Mobile,DE,Tech,1,146.85,0,17,1,0.35,1,94.25,268.286,268.28571428571433
529667,CMP006,Social,Mobile,US,Outdoor,2,108.27,1,78,0,0.41,1,136.73,332.488,332.4878048780488
762587,CMP001,Display,Mobile,US,Fashion,2,145.71,1,88,1,0.84,0,0.0,-1.0,-1.0
262982,CMP003,Social,Mobile,UK,Tech,4,124.73,0,15,0,0.09,0,0.0,-1.0,-1.0
398185,CMP002,Video,Desktop,US,Tech,2,50.76,1,81,0,0.26,0,0.0,-1.0,-1.0
975352,CMP006,Search,Mobile,AE,Outdoor,6,80.8,1,110,4,1.86,0,0.0,-1.0,-1.0
427825,CMP008,Display,Mobile,DE,Tech,2,30.58,0,8,0,0.04,0,0.0,-1.0,-1.0
334386,CMP003,Social,Desktop,UK,Fashion,0,128.06,0,9,0,0.05,0,0.0,-1.0,-1.0
443715,CMP010,Social,Mobile,DE,Fashion,1,198.36,0,8,0,0.04,0,0.0,-1.0,-1.0
296553,CMP008,Social,Mobile,AE,Outdoor,3,219.4,1,92,2,0.84,0,0.0,-1.0,-1.0
561792,CMP008,Display,Tablet,IN,Health,0,75.75,0,4,0,0.03,0,0.0,-1.0,-1.0
601174,CMP005,Video,Desktop,US,Fashion,0,48.12,0,8,0,0.05,0,0.0,-1.0,-1.0
884625,CMP008,Social,Desktop,UK,Fashion,2,134.0,1,80,2,1.06,0,0.0,-1.0,-1.0
751844,CMP006,Video,Mobile,FR,Tech,1,28.55,0,12,0,0.07,0,0.0,-1.0,-1.0
295246,CMP005,Social,Mobile,DE,Tech,2,21.98,0,11,0,0.08,0,0.0,-1.0,-1.0
650448,CMP009,Search,Desktop,AE,Fashion,3,154.08,0,9,0,0.06,1,102.44,1706.333,1706.3333333333333
346242,CMP007,Search,Mobile,US,Outdoor,2,106.23,1,76,1,0.61,0,0.0,-1.0,-1.0
611083,CMP008,Search,Desktop,DE,Health,0,138.46,0,11,1,0.29,0,0.0,-1.0,-1.0
117633,CMP001,Social,Mobile,AE,Tech,2,26.52,0,16,1,0.36,0,0.0,-1.0,-1.0
903446,CMP002,Social,Mobile,DE,Tech,2,301.67,0,9,0,0.04,0,0.0,-1.0,-1.0
966964,CMP008,Display,Tablet,IN,Health,1,25.29,0,12,1,0.34,0,0.0,-1.0,-1.0
149104,CMP009,Display,Mobile,AE,Tech,0,237.4,1,85,2,1.01,0,0.0,-1.0,-1.0
963663,CMP004,Search,Mobile,DE,Outdoor,1,240.58,1,87,5,1.78,0,0.0,-1.0,-1.0
168388,CMP010,Search,Mobile,IN,Tech,1,188.2,1,92,3,1.15,0,0.0,-1.0,-1.0
640302,CMP010,Search,Mobile,IN,Tech,0,146.12,0,13,0,0.07,0,0.0,-1.0,-1.0
192578,CMP009,Social,Mobile,IN,Fashion,1,131.05,0,8,0,0.04,0,0.0,-1.0,-1.0
789115,CMP004,Search,Mobile,US,Outdoor,4,36.26,0,9,0,0.04,0,0.0,-1.0,-1.0
664678,CMP010,Search,Mobile,AE,Outdoor,4,48.68,0,13,1,0.33,0,0.0,-1.0,-1.0
385855,CMP010,Email,Desktop,DE,Fashion,2,71.04,1,90,3,1.08,0,0.0,-1.0,-1.0
191658,CMP010,Video,Mobile,DE,Food,5,104.3,0,13,1,0.32,0,0.0,-1.0,-1.0
157993,CMP009,Search,Tablet,AE,Health,1,74.24,0,10,0,0.06,0,0.0,-1.0,-1.0
305768,CMP007,Social,Mobile,IN,Outdoor,3,85.03,0,15,0,0.11,0,0.0,-1.0,-1.0
258285,CMP002,Social,Mobile,DE,Food,3,36.11,0,8,0,0.06,0,0.0,-1.0,-1.0
871148,CMP009,Video,Mobile,DE,Health,3,257.13,1,94,6,2.01,0,0.0,-1.0,-1.0
551000,CMP004,Social,Desktop,IN,Outdoor,1,119.68,0,14,0,0.1,0,0.0,-1.0,-1.0
893853,CMP008,Search,Tablet,FR,Tech,0,299.54,1,94,4,1.64,0,0.0,-1.0,-1.0
842296,CMP007,Display,Desktop,FR,Outdoor,3,27.77,1,83,0,0.28,0,0.0,-1.0,-1.0
642015,CMP007,Social,Mobile,IN,Health,2,30.29,0,10,0,0.07,0,0.0,-1.0,-1.0
998850,CMP008,Search,Mobile,US,Food,2,194.24,1,85,4,1.54,1,144.23,92.656,92.65584415584415
628646,CMP001,Social,Desktop,DE,Tech,2,69.46,0,11,0,0.07,0,0.0,-1.0,-1.0
427252,CMP005,Social,Desktop,DE,Health,3,214.97,0,10,0,0.06,0,0.0,-1.0,-1.0
357681,CMP002,Social,Tablet,FR,Health,0,176.73,1,83,2,0.85,0,0.0,-1.0,-1.0
194018,CMP002,Search,Mobile,IN,Outdoor,2,89.46,0,12,0,0.04,0,0.0,-1.0,-1.0
486601,CMP001,Social,Tablet,AE,Fashion,2,40.71,0,12,1,0.3,0,0.0,-1.0,-1.0
394054,CMP005,Search,Mobile,AE,Fashion,3,43.68,1,73,3,1.25,0,0.0,-1.0,-1.0
751176,CMP002,Display,Mobile,US,Tech,2,56.56,1,94,0,0.56,0,0.0,-1.0,-1.0
329104,CMP004,Search,Mobile,IN,Health,3,101.06,0,8,0,0.04,0,0.0,-1.0,-1.0
942186,CMP003,Search,Mobile,FR,Food,0,147.82,1,78,2,0.84,0,0.0,-1.0,-1.0
293510,CMP003,Display,Desktop,FR,Tech,2,42.06,1,97,1,0.92,0,0.0,-1.0,-1.0
209847,CMP002,Display,Desktop,DE,Tech,3,47.67,0,8,0,0.04,0,0.0,-1.0,-1.0
544717,CMP006,Video,Desktop,UK,Outdoor,3,44.28,1,84,0,0.51,0,0.0,-1.0,-1.0
554162,CMP002,Social,Mobile,US,Food,1,412.26,1,103,2,0.84,0,0.0,-1.0,-1.0
924899,CMP008,Search,Mobile,US,Health,2,64.34,1,106,2,1.05,0,0.0,-1.0,-1.0
396037,CMP008,Display,Desktop,UK,Health,1,126.13,0,8,0,0.03,0,0.0,-1.0,-1.0
176329,CMP005,Display,Mobile,AE,Health,2,184.99,0,10,0,0.07,0,0.0,-1.0,-1.0
131007,CMP010,Search,Desktop,AE,Tech,2,48.29,1,94,3,1.16,0,0.0,-1.0,-1.0
794892,CMP007,Email,Mobile,AE,Outdoor,1,140.28,0,6,1,0.27,0,0.0,-1.0,-1.0
416397,CMP004,Search,Desktop,FR,Tech,0,139.19,1,97,2,1.22,1,188.88,153.82,153.81967213114754
112323,CMP001,Email,Mobile,IN,Fashion,1,41.9,0,13,0,0.04,0,0.0,-1.0,-1.0
997767,CMP002,Video,Desktop,US,Fashion,3,64.53,1,109,7,2.2,0,0.0,-1.0,-1.0
212356,CMP010,Display,Mobile,UK,Health,2,140.26,0,14,0,0.06,0,0.0,-1.0,-1.0
735232,CMP010,Email,Mobile,DE,Outdoor,3,83.74,1,75,3,1.27,0,0.0,-1.0,-1.0
304451,CMP004,Display,Desktop,DE,Health,0,200.47,0,11,0,0.07,0,0.0,-1.0,-1.0
378600,CMP001,Search,Mobile,FR,Health,3,29.68,0,14,1,0.36,0,0.0,-1.0,-1.0
655655,CMP008,Social,Desktop,US,Tech,2,214.44,1,96,1,0.86,0,0.0,-1.0,-1.0
154624,CMP009,Search,Mobile,IN,Health,2,88.87,0,16,1,0.32,0,0.0,-1.0,-1.0
503322,CMP004,Social,Mobile,US,Health,0,75.88,0,9,0,0.04,0,0.0,-1.0,-1.0
334565,CMP010,Display,Desktop,AE,Outdoor,0,150.78,1,93,0,0.62,1,131.88,211.71,211.70967741935482
168008,CMP003,Social,Mobile,DE,Outdoor,1,79.74,1,90,3,1.41,0,0.0,-1.0,-1.0
477539,CMP002,Social,Mobile,US,Outdoor,2,106.81,1,103,1,1.01,0,0.0,-1.0,-1.0
216492,CMP005,Social,Mobile,DE,Health,3,173.73,0,13,0,0.09,0,0.0,-1.0,-1.0
172240,CMP003,Video,Mobile,UK,Outdoor,2,123.6,1,84,0,0.58,0,0.0,-1.0,-1.0
426459,CMP010,Search,Mobile,UK,Outdoor,0,189.37,0,7,0,0.04,0,0.0,-1.0,-1.0
825947,CMP007,Social,Mobile,DE,Food,2,72.98,0,12,0,0.08,0,0.0,-1.0,-1.0
372900,CMP006,Search,Desktop,IN,Food,1,125.12,1,84,7,2.06,0,0.0,-1.0,-1.0
561227,CMP001,Display,Desktop,IN,Fashion,3,266.88,0,12,0,0.06,0,0.0,-1.0,-1.0
398522,CMP008,Search,Mobile,US,Tech,1,22.57,1,84,4,1.45,0,0.0,-1.0,-1.0
235327,CMP002,Display,Desktop,DE,Tech,4,130.31,1,101,3,1.38,1,166.75,119.833,119.83333333333334
749991,CMP005,Search,Mobile,FR,Outdoor,3,165.5,1,87,5,1.7,1,96.62,55.835,55.83529411764706
942981,CMP009,Search,Mobile,IN,Fashion,2,249.32,1,103,3,1.26,0,0.0,-1.0,-1.0
265575,CMP008,Email,Mobile,IN,Fashion,1,127.82,0,13,0,0.08,1,131.59,1643.875,1643.8749999999998
960226,CMP002,Search,Mobile,AE,Food,0,140.78,0,7,0,0.04,0,0.0,-1.0,-1.0
599499,CMP009,Social,Desktop,UK,Fashion,6,57.97,0,7,0,0.02,1,175.53,8775.5,8775.5
593948,CMP005,Search,Mobile,IN,Health,5,222.57,0,11,0,0.08,0,0.0,-1.0,-1.0
407257,CMP010,Social,Mobile,IN,Outdoor,1,152.96,1,100,0,0.75,0,0.0,-1.0,-1.0
698357,CMP006,Social,Desktop,AE,Health,2,55.95,0,20,0,0.07,0,0.0,-1.0,-1.0
329189,CMP003,Social,Desktop,IN,Tech,3,50.23,1,83,4,1.47,0,0.0,-1.0,-1.0
498465,CMP003,Search,Mobile,AE,Food,3,80.8,1,85,0,0.55,0,0.0,-1.0,-1.0
351051,CMP010,Social,Desktop,DE,Health,8,101.66,1,98,2,1.09,0,0.0,-1.0,-1.0
749829,CMP008,Display,Mobile,DE,Outdoor,2,93.02,1,103,5,1.75,0,0.0,-1.0,-1.0
813936,CMP010,Video,Desktop,UK,Health,3,96.46,0,13,0,0.09,0,0.0,-1.0,-1.0
611778,CMP010,Social,Mobile,US,Health,2,79.32,1,90,3,1.29,0,0.0,-1.0,-1.0
880641,CMP002,Social,Desktop,AE,Fashion,1,96.17,1,105,1,0.7,1,182.37,259.529,259.52857142857147
371830,CMP002,Search,Mobile,IN,Food,2,193.57,1,103,4,1.62,0,0.0,-1.0,-1.0
605629,CMP005,Search,Mobile,US,Tech,1,151.29,1,98,7,2.19,0,0.0,-1.0,-1.0
415507,CMP006,Search,Mobile,DE,Outdoor,0,26.39,0,13,0,0.08,0,0.0,-1.0,-1.0
459687,CMP002,Search,Mobile,IN,Outdoor,2,207.37,0,14,0,0.09,0,0.0,-1.0,-1.0
756021,CMP005,Search,Desktop,US,Tech,4,127.51,1,92,1,0.67,0,0.0,-1.0,-1.0
275915,CMP007,Social,Mobile,AE,Outdoor,1,41.3,1,84,2,0.88,1,169.12,191.182,191.1818181818182
719961,CMP010,Social,Desktop,AE,Fashion,1,106.78,0,8,0,0.05,0,0.0,-1.0,-1.0
554179,CMP010,Email,Mobile,US,Health,1,55.61,0,11,2,0.56,0,0.0,-1.0,-1.0
142828,CMP008,Search,Desktop,AE,Fashion,6,55.8,0,9,0,0.03,0,0.0,-1.0,-1.0
935036,CMP007,Display,Mobile,FR,Fashion,1,79.27,1,82,0,0.47,1,84.53,178.851,178.85106382978725
372670,CMP008,Video,Tablet,DE,Fashion,1,206.21,1,89,0,0.56,0,0.0,-1.0,-1.0
955342,CMP009,Social,Desktop,UK,Tech,1,64.12,0,11,1,0.31,0,0.0,-1.0,-1.0
125592,CMP005,Search,Desktop,UK,Food,3,157.35,1,89,2,1.04,1,81.03,76.913,76.91346153846153
391126,CMP005,Search,Mobile,FR,Tech,3,367.77,0,9,0,0.04,0,0.0,-1.0,-1.0
